real_value:5.00 predict_value:5.49
real_value:5.00 predict_value:5.70
real_value:5.00 predict_value:5.93
real_value:7.00 predict_value:6.14
real_value:5.00 predict_value:5.93
real_value:8.00 predict_value:6.50
real_value:6.00 predict_value:6.02
real_value:4.00 predict_value:5.62
real_value:6.00 predict_value:6.02
real_value:3.00 predict_value:5.33
real_value:4.00 predict_value:5.19
real_value:5.00 predict_value:5.21
real_value:5.00 predict_value:5.09
real_value:7.00 predict_value:5.91
real_value:7.00 predict_value:5.91
real_value:7.00 predict_value:6.32
real_value:5.00 predict_value:5.62
real_value:7.00 predict_value:6.45
real_value:5.00 predict_value:5.71
real_value:6.00 predict_value:5.79
real_value:5.00 predict_value:5.06
real_value:6.00 predict_value:6.07
real_value:5.00 predict_value:5.50
real_value:5.00 predict_value:5.50
real_value:6.00 predict_value:5.28
real_value:5.00 predict_value:5.50
real_value:5.00 predict_value:5.37
real_value:5.00 predict_value:5.57
real_value:5.00 predict_value:5.57
real_value:5.00 predict_value:5.40
real_value:6.00 predict_value:5.79
real_value:6.00 predict_value:5.79
real_value:7.00 predict_value:6.00
real_value:6.00 predict_value:5.79
real_value:7.00 predict_value:6.23
real_value:7.00 predict_value:6.07
real_value:6.00 predict_value:6.13
real_value:5.00 predict_value:4.96
real_value:6.00 predict_value:5.38
real_value:5.00 predict_value:5.83
real_value:5.00 predict_value:5.04
real_value:5.00 predict_value:4.96
real_value:5.00 predict_value:5.02
real_value:6.00 predict_value:6.20
real_value:6.00 predict_value:6.17
real_value:6.00 predict_value:6.13
real_value:6.00 predict_value:5.79
real_value:6.00 predict_value:6.04
real_value:5.00 predict_value:5.66
real_value:4.00 predict_value:5.66
real_value:7.00 predict_value:6.35
real_value:7.00 predict_value:6.52
real_value:7.00 predict_value:6.37
real_value:4.00 predict_value:5.74
real_value:6.00 predict_value:6.04
real_value:6.00 predict_value:5.39
real_value:5.00 predict_value:5.00
real_value:5.00 predict_value:5.57
real_value:6.00 predict_value:5.84
real_value:6.00 predict_value:6.66
real_value:5.00 predict_value:5.00
real_value:6.00 predict_value:5.39
real_value:5.00 predict_value:5.51
real_value:6.00 predict_value:5.47
real_value:7.00 predict_value:6.37
real_value:6.00 predict_value:5.78
real_value:5.00 predict_value:4.75
real_value:5.00 predict_value:5.70
real_value:5.00 predict_value:5.01
real_value:6.00 predict_value:5.62
real_value:5.00 predict_value:5.01
real_value:6.00 predict_value:5.07
real_value:6.00 predict_value:5.81
real_value:7.00 predict_value:6.75
real_value:6.00 predict_value:5.81
real_value:7.00 predict_value:6.75
real_value:3.00 predict_value:5.18
real_value:5.00 predict_value:6.14
real_value:7.00 predict_value:5.84
real_value:7.00 predict_value:5.84
real_value:7.00 predict_value:6.23
real_value:7.00 predict_value:6.23
real_value:5.00 predict_value:4.96
real_value:5.00 predict_value:5.52
real_value:6.00 predict_value:5.86
real_value:6.00 predict_value:5.75
real_value:6.00 predict_value:6.32
real_value:6.00 predict_value:6.64
real_value:6.00 predict_value:6.01
real_value:6.00 predict_value:6.25
real_value:7.00 predict_value:6.33
real_value:6.00 predict_value:6.32
real_value:6.00 predict_value:6.30
real_value:5.00 predict_value:5.38
real_value:6.00 predict_value:6.09
real_value:6.00 predict_value:5.80
real_value:6.00 predict_value:6.07
real_value:5.00 predict_value:5.93
real_value:6.00 predict_value:5.80
real_value:6.00 predict_value:6.07
real_value:6.00 predict_value:6.09
real_value:5.00 predict_value:6.25
real_value:7.00 predict_value:6.27
real_value:6.00 predict_value:5.90
real_value:4.00 predict_value:4.90
real_value:5.00 predict_value:6.25
real_value:7.00 predict_value:6.68
real_value:5.00 predict_value:5.46
real_value:5.00 predict_value:5.35
real_value:6.00 predict_value:5.26
real_value:5.00 predict_value:5.35
real_value:5.00 predict_value:5.46
real_value:6.00 predict_value:5.98
real_value:6.00 predict_value:5.98
real_value:4.00 predict_value:5.74
real_value:7.00 predict_value:6.95
real_value:5.00 predict_value:5.88
real_value:7.00 predict_value:6.67
real_value:7.00 predict_value:6.77
real_value:7.00 predict_value:5.50
real_value:7.00 predict_value:5.35
real_value:7.00 predict_value:6.72
real_value:7.00 predict_value:6.18
real_value:7.00 predict_value:6.75
real_value:7.00 predict_value:6.62
real_value:7.00 predict_value:6.68
real_value:7.00 predict_value:6.68
real_value:7.00 predict_value:6.68
real_value:7.00 predict_value:6.62
real_value:7.00 predict_value:6.29
real_value:7.00 predict_value:6.57
real_value:6.00 predict_value:6.28
real_value:5.00 predict_value:6.07
real_value:6.00 predict_value:6.19
real_value:6.00 predict_value:5.80
real_value:7.00 predict_value:6.18
real_value:5.00 predict_value:5.49
real_value:6.00 predict_value:6.35
real_value:5.00 predict_value:5.38
real_value:5.00 predict_value:5.33
real_value:6.00 predict_value:6.33
real_value:6.00 predict_value:6.35
real_value:6.00 predict_value:6.23
real_value:7.00 predict_value:6.52
real_value:5.00 predict_value:4.97
real_value:6.00 predict_value:6.49
real_value:5.00 predict_value:5.57
real_value:6.00 predict_value:6.30
real_value:6.00 predict_value:6.30
real_value:7.00 predict_value:6.25
real_value:5.00 predict_value:5.81
real_value:7.00 predict_value:6.56
real_value:5.00 predict_value:5.14
real_value:5.00 predict_value:5.14
real_value:5.00 predict_value:4.91
real_value:7.00 predict_value:6.20
real_value:5.00 predict_value:5.50
real_value:6.00 predict_value:5.83
real_value:5.00 predict_value:5.35
real_value:6.00 predict_value:6.78
real_value:6.00 predict_value:5.83
real_value:5.00 predict_value:5.50
real_value:6.00 predict_value:5.83
real_value:7.00 predict_value:6.11
real_value:5.00 predict_value:5.18
real_value:5.00 predict_value:5.55
real_value:6.00 predict_value:6.21
real_value:5.00 predict_value:5.55
real_value:5.00 predict_value:5.21
real_value:6.00 predict_value:5.55
real_value:5.00 predict_value:5.21
real_value:5.00 predict_value:5.14
real_value:6.00 predict_value:5.61
real_value:7.00 predict_value:6.14
real_value:7.00 predict_value:6.14
real_value:6.00 predict_value:5.01
real_value:6.00 predict_value:6.20
real_value:7.00 predict_value:6.07
real_value:7.00 predict_value:5.84
real_value:7.00 predict_value:6.51
real_value:7.00 predict_value:6.64
real_value:5.00 predict_value:5.75
real_value:7.00 predict_value:6.64
real_value:7.00 predict_value:6.51
real_value:7.00 predict_value:6.52
real_value:7.00 predict_value:6.69
real_value:5.00 predict_value:5.95
real_value:7.00 predict_value:6.63
real_value:6.00 predict_value:6.10
real_value:5.00 predict_value:5.14
real_value:6.00 predict_value:5.43
real_value:6.00 predict_value:5.91
real_value:6.00 predict_value:6.45
real_value:7.00 predict_value:6.69
real_value:6.00 predict_value:6.39
real_value:6.00 predict_value:6.39
real_value:5.00 predict_value:5.61
real_value:6.00 predict_value:6.13
real_value:6.00 predict_value:6.13
real_value:5.00 predict_value:5.64
real_value:6.00 predict_value:6.47
